file_name,bbox,image_id,race,age,emotion,gender
6498767.jpg,"[1184, 221, 383, 505]",855,Mongoloid,20-30s,Happiness,Female
64993789.jpg,"[712, 530, 303, 409]",856,Mongoloid,40-50s,Happiness,Female
65082061.jpg,"[977, 216, 248, 309]",857,Caucasian,20-30s,Disgust,Female
65086752.jpg,"[942, 199, 241, 289]",858,Mongoloid,20-30s,Neutral,Male
65173294.jpg,"[792, 111, 397, 483]",859,Caucasian,20-30s,Neutral,Male
65302528.jpg,"[854, 342, 256, 337]",861,Caucasian,20-30s,Neutral,Female
65305978.jpg,"[701, 268, 220, 284]",862,Caucasian,20-30s,Neutral,Female
65363314.jpg,"[1127, 6, 559, 755]",864,Caucasian,40-50s,Sadness,Male
65366316.jpg,"[1164, 145, 272, 359]",865,Caucasian,20-30s,Happiness,Female
65367202.jpg,"[809, 77, 171, 219]",866,Mongoloid,20-30s,Neutral,Male
65368759.jpg,"[1088, 223, 170, 199]",867,Mongoloid,20-30s,Neutral,Male
65382267.jpg,"[857, 270, 253, 346]",868,Caucasian,20-30s,Happiness,Female
65421473.jpg,"[686, 133, 221, 287]",869,Caucasian,20-30s,Sadness,Female
65421473.jpg,"[1696, 317, 54, 63]",869,Caucasian,20-30s,Neutral,Male
65421473.jpg,"[1398, 985, 83, 101]",869,Caucasian,20-30s,Neutral,Male
65421473.jpg,"[1636, 843, 154, 202]",869,Caucasian,20-30s,Happiness,Male
65434861.jpg,"[861, 184, 253, 322]",870,Caucasian,20-30s,Neutral,Female
65493879.jpg,"[1060, 357, 153, 173]",871,Caucasian,20-30s,Happiness,Male
65509650.jpg,"[278, 261, 224, 287]",872,Mongoloid,20-30s,Sadness,Female
65560738.jpg,"[1140, 268, 344, 420]",873,Mongoloid,40-50s,Neutral,Male
65562378.jpg,"[946, 394, 141, 203]",874,Caucasian,20-30s,Anger,Female
65613798.jpg,"[1242, 214, 160, 214]",875,Caucasian,20-30s,Neutral,Male
65613798.jpg,"[142, 483, 70, 85]",875,Caucasian,20-30s,Fear,Male
65617879.jpg,"[1126, 350, 307, 370]",876,Caucasian,40-50s,Sadness,Male
65662231.jpg,"[606, 221, 668, 854]",877,Caucasian,20-30s,Happiness,Female
65690163.jpg,"[1389, 148, 198, 275]",878,Mongoloid,20-30s,Happiness,Female
65706478.jpg,"[404, 1679, 39, 52]",879,Mongoloid,20-30s,Neutral,Male
65706478.jpg,"[312, 469, 682, 801]",879,Caucasian,20-30s,Happiness,Female
65712457.jpg,"[753, 155, 177, 248]",880,Caucasian,20-30s,Happiness,Female
65829370.jpg,"[455, 196, 222, 286]",881,Mongoloid,20-30s,Happiness,Female
65866902.jpg,"[586, 449, 230, 241]",882,Caucasian,20-30s,Sadness,Female
65875120.jpg,"[856, 147, 371, 521]",883,Caucasian,20-30s,Happiness,Male
65889551.jpg,"[846, 668, 52, 43]",884,Caucasian,20-30s,Sadness,Male
65889551.jpg,"[883, 240, 136, 192]",884,Caucasian,20-30s,Sadness,Female
65953809.jpg,"[538, 890, 160, 186]",885,Caucasian,40-50s,Sadness,Male
65953809.jpg,"[957, 252, 146, 179]",885,Caucasian,20-30s,Anger,Male
65953809.jpg,"[220, 324, 88, 108]",885,Caucasian,20-30s,Anger,Male
65953809.jpg,"[479, 327, 199, 218]",885,Caucasian,20-30s,Sadness,Male
65953809.jpg,"[1125, 257, 166, 205]",885,Caucasian,20-30s,Happiness,Male
66073601.jpg,"[958, 557, 215, 291]",886,Mongoloid,20-30s,Happiness,Female
66112990.jpg,"[1292, 769, 75, 86]",887,Caucasian,20-30s,Sadness,Male
66112990.jpg,"[721, 215, 353, 443]",887,Mongoloid,20-30s,Happiness,Female
66135241.jpg,"[652, 1297, 236, 250]",888,Mongoloid,20-30s,Neutral,Male
66197267.jpg,"[907, 500, 227, 250]",889,Caucasian,20-30s,Sadness,Male
66204523.jpg,"[514, 375, 357, 493]",890,Caucasian,20-30s,Neutral,Female
66204540.jpg,"[984, 442, 190, 254]",891,Caucasian,20-30s,Happiness,Male
66226070.jpg,"[596, 249, 232, 325]",892,Caucasian,20-30s,Happiness,Female
66280378.jpg,"[911, 97, 235, 313]",893,Caucasian,40-50s,Happiness,Male
6635086.jpg,"[868, 502, 401, 508]",894,Mongoloid,20-30s,Neutral,Male
6645868.jpg,"[915, 334, 377, 490]",895,Mongoloid,20-30s,Surprise,Female
6645868.jpg,"[655, 1283, 21, 25]",895,Mongoloid,20-30s,Happiness,Male
66603283.jpg,"[624, 230, 201, 304]",896,Mongoloid,20-30s,Sadness,Female
66603283.jpg,"[1485, 1296, 45, 56]",896,Caucasian,20-30s,Sadness,Male
66739947.jpg,"[1192, 305, 123, 139]",897,Caucasian,40-50s,Sadness,Male
66748310.jpg,"[917, 536, 184, 237]",898,Mongoloid,Teenager,Happiness,Male
66790091.jpg,"[620, 402, 319, 435]",899,Mongoloid,20-30s,Happiness,Male
66790091.jpg,"[817, 999, 17, 22]",899,Caucasian,20-30s,Happiness,Male
66806566.jpg,"[958, 294, 242, 279]",900,Caucasian,40-50s,Neutral,Male
66899626.jpg,"[586, 502, 317, 415]",901,Mongoloid,20-30s,Happiness,Male
66899959.jpg,"[1194, 338, 449, 535]",902,Mongoloid,20-30s,Neutral,Female
67040491.jpg,"[989, 158, 228, 329]",903,Caucasian,20-30s,Sadness,Female
67054388.jpg,"[578, 176, 220, 281]",904,Mongoloid,20-30s,Happiness,Male
67087780.jpg,"[637, 230, 86, 155]",905,Mongoloid,20-30s,Neutral,Female
67169047.jpg,"[286, 1101, 59, 73]",906,Caucasian,20-30s,Happiness,Male
67169047.jpg,"[1247, 510, 142, 177]",906,Caucasian,20-30s,Happiness,Male
67169047.jpg,"[2339, 164, 78, 89]",906,Caucasian,20-30s,Anger,Male
67169047.jpg,"[654, 1610, 31, 36]",906,Caucasian,20-30s,Neutral,Male
67169047.jpg,"[2149, 957, 47, 59]",906,Caucasian,20-30s,Neutral,Male
67169047.jpg,"[2502, 310, 55, 64]",906,Caucasian,20-30s,Sadness,Male
67169047.jpg,"[2585, 1189, 31, 38]",906,Mongoloid,20-30s,Neutral,Male
67169047.jpg,"[2311, 1623, 40, 44]",906,Mongoloid,20-30s,Sadness,Male
67169047.jpg,"[943, 1539, 48, 54]",906,Caucasian,20-30s,Anger,Male
67169047.jpg,"[2318, 1387, 41, 52]",906,Mongoloid,20-30s,Fear,Male
67169047.jpg,"[2375, 682, 44, 53]",906,Caucasian,40-50s,Neutral,Male
67169047.jpg,"[2081, 1649, 28, 37]",906,Caucasian,20-30s,Happiness,Male
67169047.jpg,"[1404, 360, 51, 72]",906,Caucasian,20-30s,Neutral,Male
67169047.jpg,"[465, 566, 66, 87]",906,Caucasian,20-30s,Fear,Male
67221746.jpg,"[845, 157, 297, 419]",907,Caucasian,20-30s,Neutral,Female
67241227.jpg,"[1000, 163, 417, 526]",908,Mongoloid,20-30s,Neutral,Male
67250377.jpg,"[170, 180, 316, 451]",909,Caucasian,20-30s,Neutral,Male
67251347.jpg,"[1064, 219, 277, 371]",910,Mongoloid,20-30s,Happiness,Male
67262200.jpg,"[555, 342, 264, 323]",911,Mongoloid,20-30s,Neutral,Male
67359134.jpg,"[575, 587, 259, 319]",912,Caucasian,20-30s,Neutral,Male
67372177.jpg,"[1473, 38, 243, 292]",913,Mongoloid,20-30s,Fear,Male
67460331.jpg,"[812, 519, 226, 303]",914,Mongoloid,20-30s,Happiness,Female
67518242.jpg,"[419, 358, 183, 241]",916,Mongoloid,20-30s,Happiness,Female
67554308.jpg,"[992, 385, 205, 237]",917,Caucasian,20-30s,Sadness,Male
67620263.jpg,"[167, 566, 538, 748]",918,Mongoloid,40-50s,Sadness,Male
67622117.jpg,"[601, 327, 187, 237]",919,Mongoloid,40-50s,Fear,Male
67624279.jpg,"[375, 205, 367, 418]",920,Mongoloid,40-50s,Anger,Male
67625700.jpg,"[1136, 181, 423, 554]",921,Mongoloid,40-50s,Fear,Male
67628260.jpg,"[527, 380, 360, 487]",922,Mongoloid,40-50s,Happiness,Male
67731497.jpg,"[663, 306, 123, 182]",923,Mongoloid,20-30s,Neutral,Female
67759303.jpg,"[607, 237, 323, 420]",924,Mongoloid,40-50s,Happiness,Female
67797566.jpg,"[488, 126, 191, 257]",925,Mongoloid,20-30s,Happiness,Male
6784827.jpg,"[1341, 216, 355, 456]",926,Mongoloid,20-30s,Happiness,Female
67895875.jpg,"[1362, 214, 225, 317]",927,Mongoloid,20-30s,Happiness,Male
67907394.jpg,"[1193, 147, 315, 430]",928,Mongoloid,20-30s,Happiness,Male
67930797.jpg,"[1434, 200, 320, 422]",929,Mongoloid,20-30s,Fear,Male
67930802.jpg,"[583, 399, 201, 278]",930,Mongoloid,20-30s,Neutral,Female
67938053.jpg,"[524, 305, 386, 507]",931,Caucasian,20-30s,Fear,Male
67984278.jpg,"[392, 1013, 230, 331]",932,Mongoloid,20-30s,Neutral,Female
68061321.jpg,"[702, 189, 225, 305]",934,Mongoloid,20-30s,Happiness,Male
68116291.jpg,"[988, 452, 257, 321]",935,Mongoloid,20-30s,Neutral,Male
68132393.jpg,"[907, 218, 380, 514]",936,Caucasian,40-50s,Happiness,Female
68143239.jpg,"[896, 406, 171, 237]",937,Mongoloid,20-30s,Anger,Female
68156989.jpg,"[907, 415, 431, 582]",938,Mongoloid,20-30s,Happiness,Male
68207023.jpg,"[441, 239, 302, 416]",939,Mongoloid,20-30s,Happiness,Female
68208541.jpg,"[306, 603, 231, 281]",940,Caucasian,20-30s,Anger,Male
68219316.jpg,"[1156, 363, 46, 61]",941,Caucasian,20-30s,Fear,Male
68265117.jpg,"[475, 150, 526, 683]",942,Caucasian,20-30s,Happiness,Female
68280853.jpg,"[379, 334, 495, 711]",943,Mongoloid,40-50s,Happiness,Female
68281400.jpg,"[891, 233, 233, 296]",944,Mongoloid,20-30s,Happiness,Female
68282139.jpg,"[181, 475, 666, 990]",945,Mongoloid,40-50s,Sadness,Female
68282986.jpg,"[786, 265, 226, 306]",946,Caucasian,20-30s,Neutral,Female
68288898.jpg,"[883, 175, 224, 277]",947,Caucasian,20-30s,Neutral,Male
68291560.jpg,"[835, 450, 391, 474]",948,Caucasian,20-30s,Happiness,Female
68299118.jpg,"[487, 248, 289, 384]",949,Mongoloid,20-30s,Happiness,Male
68306312.jpg,"[815, 289, 390, 530]",950,Mongoloid,20-30s,Happiness,Male
68317312.jpg,"[815, 396, 372, 456]",951,Caucasian,20-30s,Happiness,Male
68320816.jpg,"[418, 602, 537, 727]",952,Caucasian,20-30s,Sadness,Male
68365267.jpg,"[831, 328, 265, 324]",953,Caucasian,20-30s,Happiness,Female
68373645.jpg,"[808, 150, 314, 396]",954,Caucasian,40-50s,Neutral,Male
6843213.jpg,"[729, 388, 241, 323]",955,Mongoloid,40-50s,Happiness,Female
68511872.jpg,"[843, 716, 205, 293]",956,Mongoloid,20-30s,Neutral,Male
68589273.jpg,"[1129, 430, 176, 222]",957,Caucasian,20-30s,Happiness,Female
68633892.jpg,"[779, 361, 539, 687]",958,Caucasian,20-30s,Neutral,Male
68638603.jpg,"[478, 441, 244, 337]",959,Caucasian,20-30s,Happiness,Female
68649604.jpg,"[1097, 186, 273, 340]",960,Caucasian,20-30s,Happiness,Female
68739140.jpg,"[766, 55, 375, 476]",961,Mongoloid,20-30s,Neutral,Female
68747659.jpg,"[1134, 132, 255, 325]",962,Caucasian,40-50s,Happiness,Male
68749995.jpg,"[965, 418, 357, 410]",963,Mongoloid,20-30s,Happiness,Male
68750010.jpg,"[255, 870, 338, 448]",964,Mongoloid,20-30s,Happiness,Female
68789316.jpg,"[506, 249, 315, 379]",965,Mongoloid,20-30s,Neutral,Male
68827949.jpg,"[52, 948, 89, 104]",966,Caucasian,20-30s,Neutral,Male
68827949.jpg,"[1551, 255, 124, 202]",966,Mongoloid,20-30s,Neutral,Male
68870723.jpg,"[509, 569, 224, 329]",967,Caucasian,20-30s,Anger,Male
68870723.jpg,"[936, 477, 226, 293]",967,Mongoloid,20-30s,Sadness,Male
68871770.jpg,"[1116, 379, 283, 336]",968,Mongoloid,20-30s,Neutral,Male
68906868.jpg,"[829, 156, 291, 402]",969,Mongoloid,20-30s,Neutral,Male
68954931.jpg,"[1133, 370, 195, 215]",970,Caucasian,20-30s,Sadness,Male
68954943.jpg,"[910, 366, 215, 293]",971,Caucasian,20-30s,Fear,Female
68992918.jpg,"[770, 635, 217, 266]",972,Caucasian,20-30s,Happiness,Male
68997390.jpg,"[717, 206, 515, 710]",973,Caucasian,20-30s,Happiness,Male
68998493.jpg,"[534, 224, 592, 743]",974,Mongoloid,20-30s,Neutral,Male
69044640.jpg,"[798, 295, 459, 620]",975,Mongoloid,20-30s,Happiness,Female
69080762.jpg,"[1344, 247, 163, 212]",976,Caucasian,40-50s,Happiness,Female
69100076.jpg,"[522, 663, 287, 386]",977,Caucasian,40-50s,Happiness,Female
69114395.jpg,"[593, 196, 250, 298]",978,Mongoloid,20-30s,Fear,Male
69181171.jpg,"[1050, 265, 205, 265]",979,Mongoloid,20-30s,Neutral,Female
69217970.jpg,"[687, 328, 183, 230]",980,Caucasian,20-30s,Happiness,Female
69240708.jpg,"[764, 113, 473, 621]",981,Mongoloid,20-30s,Neutral,Female
69268782.jpg,"[849, 301, 338, 407]",982,Caucasian,20-30s,Surprise,Female
6929410.jpg,"[534, 319, 344, 440]",983,Mongoloid,20-30s,Neutral,Female
69350743.jpg,"[573, 547, 248, 306]",984,Mongoloid,20-30s,Fear,Male
69365707.jpg,"[1204, 131, 130, 169]",986,Caucasian,40-50s,Neutral,Female
69383530.jpg,"[1065, 314, 673, 857]",987,Mongoloid,20-30s,Anger,Male
69390236.jpg,"[525, 519, 255, 327]",988,Mongoloid,20-30s,Happiness,Male
69408801.jpg,"[939, 142, 278, 349]",989,Mongoloid,20-30s,Happiness,Male
69408894.jpg,"[569, 344, 277, 378]",990,Mongoloid,20-30s,Happiness,Female
69408896.jpg,"[594, 375, 217, 307]",991,Mongoloid,40-50s,Happiness,Female
69410933.jpg,"[250, 283, 331, 406]",992,Mongoloid,20-30s,Happiness,Female
69417373.jpg,"[808, 269, 300, 363]",993,Negroid,20-30s,Sadness,Male
69434560.jpg,"[347, 325, 387, 535]",994,Caucasian,20-30s,Happiness,Male
69438930.jpg,"[423, 940, 18, 21]",995,Mongoloid,20-30s,Neutral,Male
69438930.jpg,"[438, 389, 422, 559]",995,Mongoloid,20-30s,Happiness,Female
69444103.jpg,"[621, 130, 295, 370]",996,Caucasian,20-30s,Neutral,Male
69465251.jpg,"[814, 573, 107, 157]",997,Caucasian,Senior,Happiness,Female
69474590.jpg,"[1265, 132, 259, 361]",998,Mongoloid,20-30s,Happiness,Female
69511800.jpg,"[632, 246, 127, 187]",999,Mongoloid,20-30s,Neutral,Female
69512122.jpg,"[789, 125, 275, 354]",1000,Caucasian,20-30s,Happiness,Female
69685485.jpg,"[528, 123, 286, 450]",1001,Mongoloid,20-30s,Fear,Male
69743700.jpg,"[902, 410, 192, 258]",1003,Mongoloid,40-50s,Fear,Female
69905055.jpg,"[573, 167, 230, 333]",1004,Mongoloid,20-30s,Fear,Male
69906031.jpg,"[632, 207, 144, 192]",1005,Mongoloid,40-50s,Fear,Female
69915151.jpg,"[848, 428, 204, 255]",1006,Negroid,20-30s,Happiness,Female
69920001.jpg,"[826, 291, 334, 450]",1007,Mongoloid,40-50s,Anger,Male
69921679.jpg,"[342, 449, 670, 888]",1008,Mongoloid,40-50s,Anger,Male
69934550.jpg,"[558, 185, 211, 297]",1009,Mongoloid,20-30s,Happiness,Male
69934550.jpg,"[437, 1109, 218, 295]",1009,Mongoloid,20-30s,Neutral,Male
69934968.jpg,"[838, 257, 266, 299]",1010,Caucasian,20-30s,Fear,Male
69943508.jpg,"[444, 216, 472, 514]",1011,Mongoloid,20-30s,Neutral,Male
69963560.jpg,"[19, 564, 16, 20]",1012,Caucasian,20-30s,Fear,Male
69963560.jpg,"[981, 291, 233, 358]",1012,Mongoloid,20-30s,Neutral,Female
69969904.jpg,"[879, 203, 191, 251]",1013,Mongoloid,20-30s,Fear,Female
70083039.jpg,"[569, 151, 199, 256]",1014,Caucasian,20-30s,Sadness,Male
70094094.jpg,"[996, 436, 273, 352]",1015,Mongoloid,20-30s,Neutral,Male
70100386.jpg,"[763, 103, 241, 325]",1016,Mongoloid,20-30s,Happiness,Female
70173815.jpg,"[900, 278, 288, 375]",1017,Caucasian,20-30s,Anger,Male
70178524.jpg,"[964, 480, 169, 221]",1018,Mongoloid,20-30s,Happiness,Male
70212025.jpg,"[808, 308, 189, 232]",1019,Caucasian,20-30s,Happiness,Female
70212025.jpg,"[1226, 447, 55, 71]",1019,Caucasian,20-30s,Fear,Male
70217034.jpg,"[1065, 353, 264, 321]",1020,Mongoloid,20-30s,Neutral,Female
70219890.jpg,"[298, 65, 206, 278]",1021,Caucasian,20-30s,Sadness,Male
70219890.jpg,"[973, 621, 164, 214]",1021,Mongoloid,20-30s,Happiness,Female
70250905.jpg,"[1539, 183, 207, 238]",1022,Caucasian,20-30s,Happiness,Female
70250905.jpg,"[1479, 340, 55, 58]",1022,Caucasian,20-30s,Neutral,Male
70256850.jpg,"[934, 433, 145, 170]",1023,Caucasian,20-30s,Happiness,Female
70329387.jpg,"[371, 173, 342, 451]",1024,Mongoloid,20-30s,Happiness,Female
70337310.jpg,"[958, 394, 264, 286]",1025,Mongoloid,20-30s,Happiness,Male
70339043.jpg,"[516, 70, 266, 398]",1026,Caucasian,20-30s,Neutral,Female
70359793.jpg,"[1308, 713, 122, 137]",1027,Caucasian,20-30s,Happiness,Female
70404068.jpg,"[246, 143, 802, 1100]",1028,Mongoloid,20-30s,Neutral,Female
70445998.jpg,"[709, 308, 393, 543]",1030,Mongoloid,20-30s,Fear,Male
70446151.jpg,"[814, 288, 375, 524]",1031,Mongoloid,40-50s,Happiness,Female
70451564.jpg,"[591, 442, 118, 156]",1032,Mongoloid,20-30s,Happiness,Male
70505132.jpg,"[695, 304, 251, 294]",1033,Caucasian,20-30s,Happiness,Male
70505132.jpg,"[858, 1154, 19, 22]",1033,Caucasian,20-30s,Anger,Female
70548384.jpg,"[733, 342, 378, 523]",1034,Caucasian,20-30s,Neutral,Male
70591861.jpg,"[1321, 275, 319, 395]",1035,Caucasian,20-30s,Neutral,Male
70663498.jpg,"[1046, 58, 244, 470]",1036,Mongoloid,20-30s,Sadness,Female
70664576.jpg,"[614, 384, 203, 282]",1037,Mongoloid,20-30s,Happiness,Female
70670879.jpg,"[350, 436, 316, 301]",1038,Mongoloid,20-30s,Happiness,Female
70685808.jpg,"[267, 856, 230, 285]",1039,Mongoloid,20-30s,Happiness,Male
70700141.jpg,"[846, 138, 178, 239]",1040,Caucasian,20-30s,Happiness,Male
70700141.jpg,"[1022, 1053, 41, 47]",1040,Caucasian,20-30s,Anger,Male
70772474.jpg,"[726, 120, 244, 315]",1041,Caucasian,20-30s,Anger,Male
70823843.jpg,"[752, 188, 497, 752]",1042,Caucasian,20-30s,Anger,Male
70852415.jpg,"[424, 528, 292, 346]",1043,Caucasian,20-30s,Surprise,Male
70883004.jpg,"[520, 67, 522, 645]",1044,Mongoloid,20-30s,Neutral,Female
70883248.jpg,"[414, 281, 248, 306]",1045,Mongoloid,20-30s,Fear,Male
70884083.jpg,"[632, 283, 662, 633]",1046,Mongoloid,20-30s,Neutral,Female
70892529.jpg,"[416, 480, 288, 389]",1049,Caucasian,20-30s,Neutral,Female
70902650.jpg,"[719, 252, 356, 507]",1050,Mongoloid,20-30s,Happiness,Female
70910184.jpg,"[1028, 345, 210, 241]",1051,Mongoloid,20-30s,Fear,Male
70928340.jpg,"[490, 239, 559, 753]",1052,Mongoloid,20-30s,Happiness,Female
70988926.jpg,"[573, 290, 553, 686]",1053,Mongoloid,20-30s,Sadness,Male
71062390.jpg,"[813, 292, 261, 346]",1054,Caucasian,20-30s,Happiness,Female
71067405.jpg,"[287, 451, 688, 783]",1055,Mongoloid,20-30s,Fear,Male
71067417.jpg,"[739, 295, 455, 602]",1056,Mongoloid,20-30s,Neutral,Male
71088995.jpg,"[1176, 432, 156, 199]",1058,Caucasian,20-30s,Neutral,Male
71096022.jpg,"[1296, 330, 168, 266]",1059,Caucasian,20-30s,Neutral,Male
71137121.jpg,"[598, 358, 154, 178]",1060,Caucasian,20-30s,Sadness,Male
7114750.jpg,"[1062, 295, 324, 413]",1061,Mongoloid,40-50s,Happiness,Female
71228376.jpg,"[960, 167, 172, 234]",1062,Caucasian,20-30s,Neutral,Female
71240906.jpg,"[332, 634, 20, 25]",1063,Mongoloid,20-30s,Surprise,Male
71240906.jpg,"[339, 616, 23, 28]",1063,Caucasian,20-30s,Sadness,Male
71240906.jpg,"[1334, 399, 206, 286]",1063,Caucasian,20-30s,Surprise,Male
71240910.jpg,"[763, 336, 266, 355]",1064,Mongoloid,20-30s,Neutral,Female
71471415.jpg,"[542, 800, 137, 168]",1065,Caucasian,20-30s,Happiness,Male
71472089.jpg,"[711, 161, 166, 218]",1066,Caucasian,20-30s,Neutral,Female
71474568.jpg,"[828, 346, 192, 249]",1067,Caucasian,20-30s,Neutral,Female
71528027.jpg,"[839, 57, 210, 307]",1068,Caucasian,20-30s,Happiness,Female
71534684.jpg,"[737, 346, 407, 514]",1069,Mongoloid,20-30s,Neutral,Female
71534684.jpg,"[1592, 827, 199, 220]",1069,Mongoloid,20-30s,Happiness,Male
71559800.jpg,"[1144, 972, 413, 450]",1070,Caucasian,20-30s,Happiness,Male
71559800.jpg,"[909, 282, 183, 221]",1070,Caucasian,40-50s,Happiness,Male
71617498.jpg,"[926, 393, 332, 421]",1071,Mongoloid,20-30s,Neutral,Female
71643842.jpg,"[1016, 170, 213, 247]",1072,Mongoloid,20-30s,Neutral,Female
71682265.jpg,"[473, 376, 270, 359]",1073,Mongoloid,Senior,Neutral,Male
71758628.jpg,"[860, 389, 299, 378]",1074,Caucasian,20-30s,Happiness,Female
71772788.jpg,"[885, 385, 291, 327]",1075,Caucasian,20-30s,Happiness,Female
71777006.jpg,"[1237, 173, 140, 189]",1076,Caucasian,20-30s,Fear,Male
71824000.jpg,"[915, 456, 119, 170]",1077,Caucasian,20-30s,Neutral,Female
71965969.jpg,"[616, 251, 248, 322]",1078,Mongoloid,40-50s,Sadness,Male
71999129.jpg,"[919, 297, 589, 712]",1079,Caucasian,20-30s,Fear,Male
72012581.jpg,"[331, 1505, 221, 262]",1080,Mongoloid,20-30s,Fear,Male
72012581.jpg,"[518, 279, 397, 580]",1080,Mongoloid,20-30s,Happiness,Female
72048607.jpg,"[315, 583, 44, 56]",1081,Caucasian,20-30s,Happiness,Male
72048607.jpg,"[632, 767, 71, 91]",1081,Caucasian,20-30s,Fear,Male
72048607.jpg,"[907, 404, 133, 187]",1081,Caucasian,20-30s,Happiness,Female
72100349.jpg,"[1057, 454, 254, 296]",1082,Mongoloid,20-30s,Neutral,Female
72104998.jpg,"[1521, 271, 238, 266]",1083,Caucasian,20-30s,Anger,Male
72104998.jpg,"[974, 339, 196, 245]",1083,Caucasian,20-30s,Happiness,Female
72105044.jpg,"[1045, 381, 125, 167]",1084,Caucasian,20-30s,Happiness,Female
72105595.jpg,"[1193, 480, 175, 230]",1085,Mongoloid,20-30s,Happiness,Female
72168959.jpg,"[503, 375, 408, 552]",1086,Mongoloid,20-30s,Fear,Male
72264851.jpg,"[693, 304, 195, 254]",1087,Caucasian,20-30s,Happiness,Female
72283690.jpg,"[1052, 290, 321, 382]",1088,Caucasian,20-30s,Surprise,Male
72297656.jpg,"[946, 160, 225, 289]",1089,Mongoloid,20-30s,Neutral,Female
72348316.jpg,"[782, 339, 252, 342]",1090,Mongoloid,20-30s,Happiness,Female
72348316.jpg,"[1428, 1019, 60, 65]",1090,Caucasian,20-30s,Sadness,Male
72379378.jpg,"[705, 171, 157, 200]",1091,Mongoloid,20-30s,Happiness,Female
72383302.jpg,"[903, 402, 233, 321]",1092,Caucasian,20-30s,Happiness,Female
72426294.jpg,"[694, 1246, 43, 49]",1093,Mongoloid,20-30s,Anger,Female
72426294.jpg,"[876, 435, 214, 249]",1093,Mongoloid,20-30s,Sadness,Male
72470302.jpg,"[877, 222, 212, 271]",1095,Caucasian,20-30s,Happiness,Male
72494115.jpg,"[893, 288, 190, 244]",1096,Caucasian,20-30s,Neutral,Male
72516399.jpg,"[726, 242, 328, 414]",1097,Caucasian,20-30s,Happiness,Male
72533543.jpg,"[779, 250, 234, 316]",1098,Caucasian,20-30s,Happiness,Male
72538581.jpg,"[1197, 383, 228, 292]",1099,Caucasian,20-30s,Neutral,Female
72572346.jpg,"[1758, 1112, 116, 143]",1100,Caucasian,20-30s,Sadness,Male
72572346.jpg,"[1885, 713, 85, 113]",1100,Caucasian,20-30s,Neutral,Male
72572346.jpg,"[965, 156, 361, 442]",1100,Caucasian,Teenager,Happiness,Female
72578968.jpg,"[985, 320, 263, 368]",1101,Mongoloid,20-30s,Happiness,Male
72598453.jpg,"[843, 247, 332, 424]",1102,Caucasian,40-50s,Happiness,Male
72623989.jpg,"[1234, 139, 251, 322]",1103,Caucasian,20-30s,Happiness,Male
72702372.jpg,"[1042, 622, 303, 386]",1104,Mongoloid,40-50s,Neutral,Male
72704661.jpg,"[592, 149, 351, 438]",1105,Mongoloid,20-30s,Happiness,Male
7273986.jpg,"[1136, 376, 342, 462]",1106,Mongoloid,20-30s,Neutral,Female
7274387.jpg,"[587, 303, 226, 298]",1107,Mongoloid,40-50s,Anger,Male
7274420.jpg,"[632, 623, 269, 348]",1108,Mongoloid,40-50s,Happiness,Male
7274423.jpg,"[1095, 301, 234, 314]",1109,Mongoloid,40-50s,Happiness,Male
7274424.jpg,"[1002, 256, 300, 388]",1110,Mongoloid,40-50s,Happiness,Male
72776090.jpg,"[822, 268, 304, 479]",1111,Mongoloid,20-30s,Anger,Female
72789603.jpg,"[1032, 614, 271, 364]",1112,Mongoloid,20-30s,Surprise,Male
72952714.jpg,"[434, 405, 323, 483]",1113,Mongoloid,20-30s,Neutral,Female
72986851.jpg,"[461, 124, 662, 849]",1114,Caucasian,40-50s,Fear,Male
73008055.jpg,"[738, 421, 111, 152]",1115,Caucasian,20-30s,Sadness,Female
73008055.jpg,"[664, 737, 12, 15]",1115,Caucasian,20-30s,Sadness,Male
73033068.jpg,"[767, 489, 144, 192]",1116,Mongoloid,20-30s,Sadness,Male
73035720.jpg,"[589, 965, 320, 410]",1117,Mongoloid,20-30s,Neutral,Male
73110615.jpg,"[319, 669, 398, 455]",1118,Caucasian,20-30s,Happiness,Female
73123858.jpg,"[834, 273, 342, 485]",1119,Caucasian,20-30s,Neutral,Female
73172944.jpg,"[1523, 228, 293, 374]",1120,Mongoloid,20-30s,Neutral,Male
73249445.jpg,"[952, 334, 507, 800]",1121,Mongoloid,20-30s,Sadness,Female
73249445.jpg,"[267, 230, 54, 60]",1121,Caucasian,20-30s,Sadness,Male
73333937.jpg,"[1048, 321, 327, 400]",1122,Mongoloid,20-30s,Happiness,Female
73343399.jpg,"[572, 1034, 194, 302]",1123,Mongoloid,20-30s,Fear,Male
73348138.jpg,"[905, 258, 217, 293]",1124,Caucasian,20-30s,Neutral,Female
73349339.jpg,"[170, 469, 511, 674]",1125,Mongoloid,20-30s,Sadness,Male
73349339.jpg,"[546, 1271, 416, 534]",1125,Caucasian,20-30s,Neutral,Male
73374054.jpg,"[598, 141, 161, 215]",1126,Caucasian,40-50s,Fear,Male
73381069.jpg,"[438, 212, 459, 627]",1127,Caucasian,20-30s,Happiness,Male
73384214.jpg,"[885, 230, 311, 414]",1128,Caucasian,40-50s,Fear,Male
73388103.jpg,"[1292, 79, 314, 386]",1129,Mongoloid,20-30s,Happiness,Male
